run_id,beam_size,img,label_true,context_true,label_generated
20230319_111152,statista-small,concadia,5,32646.jpg,CMC graph," The other situation arises in detergents. One initially starts off with concentrations greater than CMC in water and on adding fabric with large interfacial area and waiting for equilibrium, the surfactant concentration goes below CMC and no micelles are left. Therefore, the solubilization plays a minor role in detergents. Removal of oily soil occurs by modification of the contact angles and release of oil in the form of emulsion.","This statistic shows the development of the coronavirus ( COVID-19 ) in France in 2018 , by country . In that year , it was found that the end of the century , it was a little over two percent ."
20230319_111152,statista-small,concadia,5,32960.jpg,A graph showing the differences in electricity use between 4 different kinds of lightbulbs.," Light OutputLED'sIncandescent BulbsCFL'sLumens EmittedWatts usedWatts usedWatts used4504-5409-138006-86013-151,1009-137518-251,60016-2010023-302,60025-2815030-55","This statistic shows the number of households in the United Kingdom ( UK ) from January to August 2018 . In December 2018 , the amount of electricity prices in the United States had increased ."
20230319_111152,statista-small,concadia,5,33025.jpg,"A graph showing the percentage of the dataset which the phrases ""millenium bug"" or ""y2k issue"" occur in, between the years of 1996 and 2013. Both trends rise to a maximum in 1999, followed by a decline, following much the same shape."," The UK Web Archive holds a collection of all the .uk websites that were archived by the Internet Archive until the end of March in 2013.  SHINE is a web interface which can be used to create repeatable lists of results of historical .uk pages. Trends, or occurrences of keywords in the data set on .uk pages over that time, use concordance to show keywords in context. ","This statistic presents the development of the number of internet users in the United Kingdom ( UK ) from 2013 to 2013 . As of March 11 , 2015 , it was found that 29 percent of internet users ."
20230319_111152,statista-small,concadia,5,34430.jpg,Heuristic performance on the German city data set,"  Heuristic performance across 20 data sets from an illustration inside reference n  For example, consider the task of selecting the bigger city of two cities when ","This statistic shows the extent of a survey from the world 's population in the United States from 2012 to 2012 . In 2012 , it was estimated that the highest rate of the world ."
20230319_111152,statista-small,concadia,5,34431.jpg,Heuristic performance across 20 data sets," For example, consider the task of selecting the bigger city of two cities when  Models are fit to a data set of 83 German citiesModels select the bigger of a pair of cities for all 83*82/2 pairs of cities.","This statistic shows the number of different different types of different types of different types worldwide from 2010 to 2014 . At the end of the survey , it is expected to be the most affected by the coronavirus ( COVID-19 ) ."
20230319_111152,statista-small,concadia,5,36586.jpg,Spectrogram showing XDR soundburst and dual-tone data.,"  References[edit] ^ Ask MetaFilter, , That odd little noise...^ Capitol6000.com, , Capitol of Canada Corporate History^ Ask MetaFilter, , That odd little noise...^ a b Toomas Losin, , Analysis of an SDR Cassette Tape","This statistic shows the results of a survey conducted in Great Britain on March 29 , 2020 . In June 2020 , the majority of the respondents stated that they did not profess any personal reasons ."
20230319_111152,statista-small,concadia,5,36775.jpg,graph,"  Australian track cyclists Jack Bobridge, Anna Meares and Shane Kelly. The Olympic movement in Australia started out during the 1900s and 1910s. The first organisations for the Olympics in Australia came out of the athletics governance system and resulted in the creation of state based Olympic committees. The first national governing body for Australian Olympics was created in 1914 and was a joint effort with New Zealand though New Zealand was a less than able partner. The movement in Australia then stagnated as a result of the Great War. The New Zealand and Australian organisation was disbanded and an Australian only national organisation was founded in 1920 called the Australian Olympic Federation. The early goals of the organisation were to ratify team selection and to fundraise to assist Olympians in paying for their travel to compete at the Games. By the 1980s, the organisation had issues on the international level as the IOC wanted them to re-structure; until this time, the organisation followed governance models similar to that of other Australian sporting organisations with a federated model of governance. Changes were made the organisation ended up with an executive board with a president, two vice presidents, a secretary general and a 14-member executive board which had 10 elected members, 4 IOC members and 2 members of the Athlete's Commission.","This statistic shows the results of a survey carried out in the United Kingdom ( UK ) from April 2014 to August 2018 . The results of a survey carried out in April and August 2020 , the majority of the respondents participated in a high basis ."
20230319_111152,statista-small,concadia,5,37777.jpg,Debris graph of altitude and orbital period," The trackers who fed the database were aware of other objects in orbit, many of which were the result of in-orbit explosions. Some were deliberately caused during the 1960s anti-satellite weapon (ASAT) testing, and others were the result of rocket stages blowing up in orbit as leftover propellant expanded and ruptured their tanks. To improve tracking, NORAD employee John Gabbard kept a separate database. Studying the explosions, Gabbard developed a technique for predicting the orbital paths of their products, and Gabbard diagrams (or plots) are now widely used. These studies were used to improve the modeling of orbital evolution and decay.","This statistic shows the number of refugees in the world 's orbit as of May 2014 . As of May 2 , 2020 , the DOS of the world 's most powerful video-on-demand ( CT ) ."
20230319_111152,statista-small,concadia,5,38772.jpg,"bar graph showing population change in Meerut, 20012011", Literacy Rate (Percentage)YearMaleFemaleTotal1991[a]64.8837.6752.41200176.31 (+11.43)54.12 (+16.45)65.96 (+13.55)2011[citation needed]82.91 (+6.6)65.69 (+11.57)74.80 (+8.84)^ Does not include Bagpat district,"This statistic shows the percentage of families in the United Kingdom ( UK ) from 2001 to 2011 . In 2012 , about 57 percent of female respondents aged 18 to 29 years had a higher rate ."
20230319_111152,statista-small,concadia,5,39677.jpg,"The general trend of the graph is that from 1801 to 1961 there was a gradual rise in population, then by 2001 a rapid increase of over 300 people."," Population trends[edit] The total population of Knodishall from 1801 to 2011 has gradually increased. in 1801 the total population was just under 300 people and a slow increase until 1961 came to over 500 people. Then there was a much steeper increase between 1961 and 2001, of around 400 more people  we do not have any separate census data between 1961 and 2001. However in 1865, when the parish of Buxlow became part of Knodishall, there was no significant increase in total population to show this boundary change in the following census year.","This statistic shows the number of people living in the United Kingdom ( UK ) from 2001 to 2019 . In 2019 , approximately 31.8 percent of the total population lived in urban areas ."
20230319_111152,statista-small,concadia,5,39861.jpg,"A chart visualizing the distribution of patients (by age) at the diagnosis of rumination syndrome. It is a bar graph, representing ages between newborn and 20. No patients under 5 were used. The graph peaks in the 14 to 18 years range, with the most patients being diagnosed at 17 (20 of the 145 patients). Moving away from 17 years of age, the number of patients diagnosed tapers off gradually."," Rumination disorder was initially documentedas affecting newborns,infants, childrenand individuals with mental and functional disabilities (the cognitively handicapped).It has since been recognized to occur in both males and females of all ages and cognitive abilities.","The statistic shows the number of people with dementia or dementia in the past years and older . As of the survey period , it was found that 29 percent of people aged 18 to 29 years old were not ."
20230319_111152,statista-small,concadia,5,40051.jpg,A graph of potential versus pH showing stability regions of various uranium compounds," The uranyl ion can be viewed as the end result of extensive hydrolysis of the highly charged, hypothetical, U6+ cation. [U(H2O)n]6+  [UO2(H2O)4]2+ + 4H+ + (n4)H2O","This statistic shows the development of diesel production rates from October 2017 to October 2020 . As of October 2017 , the price of bauxite amounted to approximately 1.71 percent ."
20230319_111152,statista-small,concadia,5,40537.jpg,"Bar chart versus time. The graph rises steadily from 1996 to 2007, from about 0.7 to about 5.3. The trend curves slightly upward.","  Although intended to increase public confidence in vaccinations, the decision to remove thiomersal instead led to some parents suspecting thiomersal as a cause of autism. This concern over a vaccine-autism link grew from a confluence of several underlying factors. First, methylmercury had for decades been the subject of widespread environmental and media concern after two highly publicized episodes of poisonings in the 1950s and 1960s in Minamata Bay, Japan from industrial waste and in the 1970s in Iraq from fungicide contamination of wheat. These incidents led to new research on methylmercury safety and culminated in the publication of an array of confusing recommendations by public health agencies in the 1990s warning against methylmercury exposure in adults and pregnant women, which ensured a continued high public awareness of mercury toxicity. Second, the vaccine schedule for infants expanded in the 1990s to include more vaccines, some of which, including the Hib vaccine, DTaP vaccine and hepatitis B vaccine, could have contained thiomersal. Third, the number of diagnoses of autism grew in the 1990s, leading parents of these children to search for an explanation for the apparent rise in diagnoses, including considering possible environmental factors. The dramatic increase in reported cases of autism during the 1990s and early 2000s is largely attributable to changes in diagnostic practices, referral patterns, availability of services, age at diagnosis, and public awareness, and it is unknown whether autism's true prevalence increased during the period. Nevertheless, some parents believed that there was a growing ""autism epidemic"" and connected these three factors to conclude that the increase in number of vaccines, and specifically the mercury in thiomersal in those vaccines, was causing a dramatic increase in the incidence of autism.","This statistic shows the share of respondents think that their mental health would take a face of their mental health as of February 2017 . During the survey period , it was found that 62 percent of respondents stated that they would be very satisfied with the virus ."
20230319_111152,statista-small,concadia,5,40884.jpg,"A graph shows carbon dioxide concentrations steadily increasing in the atmosphere, from about 315 ppm in 1958 to about 395 ppm in 2013."," The film's thesis is that global warming is real, potentially catastrophic, and human-caused. Gore presents specificdata that supports the thesis, including:","This statistic shows the results of a survey , conducted by Gallup in the United States , sorted by race and ethnicity . In 2019 , the United States had a total of 185 billion U.S. dollars ."
20230319_111152,statista-small,concadia,5,41115.jpg,"A plot of the temperature dependence of the rates of chemical reactions and various biological processes, for several different Q10 temperature coefficients."," The Q10 temperature coefficient is a measure of the rate of change of a biological or chemical system as a consequence of increasing the temperature by 10 C. There are many examples where the Q10 is used, one being the calculation of the nerve conduction velocity and another being calculating the contraction velocity of muscle fibres. It can also be applied to chemical reactions and many other systems.","This statistic shows the percentage of the coronavirus ( COVID-19 ) outbreak of the world 's population of the world . As of April 2020 , the share of women 's population was the highest share of the country 's population of the country ."
20230319_111152,statista-small,concadia,5,41165.jpg,"A line/bar graph of water levels and annual rainfall at Huntington Lake, California from 2001-2019. Shows a sharp decline in water level and accumulated rainfall during the 2012-2015 North American drought."," Impact of the 201215 North American drought[edit] See also: Climate change in California Drought Water levels in the lake began falling during the 201215 North American drought. By July, 2014, the lake was at a third of its normal level, and the High Sierra Regatta was canceled for the first time in 60 years.","This statistic shows the total number of natural gas in the United States from 2012 to 2014 . In the first half of August 2017 , the natural gas production in the United States amounted to approximately 2.2 percent ."
20230319_111152,statista-small,concadia,5,41511.jpg,Blue-and-red bar graph," University[edit] According to article six of the University of Oviedo charter, ""The University of Oviedo, due to its historical, social and economic links with the Principality of Asturias, will devote particular attention to the cultural aspects and collective interests of Asturias. The Asturian Language will be treated appropriately in accordance with legislation. Nobody will be discriminated against for using it"".Asturian can be used at the university in accordance with the Use of Asturian Act. University records indicate an increased number of courses and amount of scientific work using Asturian, with courses in the Department of Philology and Educational Sciences. In accordance with the Bologna Process, Asturian philology will be available for study and teachers will be able to specialise in the Asturian language at the University of Oviedo.","This statistic shows the total number of people from the national Republic of Finland from 2006 to 2019 . In 2019 , the share of the Republic of Spain 's total number of 0 to 29 percent of the total of Health 's population ."
20230319_111152,statista-small,concadia,5,41751.jpg,Multicolored line graph," Admissions practices, requirements and difficulty vary widely among veterinary schools and by country. Admission is generally competitive, due to the small number of places available. Most AVMA-accredited institutions in Australia, Canada, Ireland, New Zealand, the United Kingdom, and the United States share an online application system, known as the Veterinary Medical College Application Service (VMCAS). Many VMCAS colleges also have additional, individualized application requirements, and admissions standards are high.","In the United Kingdom ( UK ) had the highest rates at the highest in the United Kingdom ( UK ) , with a score of the same ."
20230319_111152,statista-small,concadia,5,42483.jpg,"Y-axis is women's life expectancy, ranging from 50-95 years old. X axis is men's life expectancy ranging from 50-95 years old. On the graph plot there are different coloured circular bubbles representing different countries, as well as the world in grey. The size of these bubbles are proportional to the population of the countries they represent. The graph shows that women's life expectancy is consistently higher than men's world-wide."," Biological influences on lower male life expectancies include genetics and hormones. For males, the 23rd pair of chromosomes are an X and a Y chromosome, rather than the two X chromosomes in females. The Y chromosome is smaller in size and contains fewer genes. This distinction may contribute to the discrepancy between men and women's life expectancy, as the additional X chromosome in females may counterbalance potential disease producing genes from the other X chromosome. Since males don't have the second X chromosome, they lack this potential protection. Hormonally, testosterone is a major male sex hormone important for a number of functions in males, and to a lesser extent, females. Low testosterone in males is a risk factor of cardiovascular related diseases. Conversely, high testosterone levels can contribute to prostate diseases. These hormonal factors play a direct role in the life expectancy of men compared to women.","This statistic shows a comparison of the average number of children aged 15 to 24 years old in 2020 , by gender . In 2018 , the average number of children aged 15 to 24 years old ."
20230319_111152,statista-small,concadia,5,42553.jpg,"Bar chart versus time. The graph rises steadily from 1996 to 2007, from about 0.7 to about 5.3. The trend curves slightly upward."," The number of reported cases of autism increased dramatically in the 1990s and early 2000s, prompting investigations into several potential reasons:","This statistic shows the number of people from the ages of the ages of the coronavirus ( COVID-19 ) in the United States and the first half of the first half of 2020 . In the first half of the survey , it was found that the number of people who"
20230319_111152,statista-small,concadia,5,43260.jpg,graph of expenditures as described in caption," In common with many other developed countries, Canada is experiencing a cost increase due to a demographic shift towards an older population, with more retirees and fewer people of working age. In 2006, the average age was 39.5 years; within twelve years it had risen to 42.4 years, with a life expectancy of 81.1 years. A 2016 report by the chief public health officer of Canada found that 88percent of Canadians, one of the highest proportions of the population among G7 countries, indicated that they ""had good or very good health"". 80percent of Canadian adults self-report having at least one major risk factor for chronic disease: smoking, physical inactivity, unhealthy eating or excessive alcohol use. Canada has one of the highest rates of adult obesity among Organisation for Economic Co-operation and Development (OECD) countries attributing to approximately 2.7million cases of diabetes (types 1 and 2 combined). Four chronic diseasescancer (leading cause of death), cardiovascular diseases, respiratory diseases and diabetesaccount for 65percent of deaths in Canada.","This statistic shows the percentage of people in the United States and Canada from 2006 to 2019 . In 2019 , the share of people aged 15 and older who can be accessed here ."
20230319_111152,statista-small,concadia,5,44899.jpg,A graph showing the eruptive history of a volcano.," At least 54eruptions have occurred at the massif in the last 2,600,000years, ranging in character from effusive to explosive. Four primary eruptive periods have been identified, with individual eruptions separated by thousands of years. Large northwestsoutheast trending structures paralleling Harrison Lake and the Pemberton Valley may control volcanic activity at the volcano or at least create zones of crustal weakness that are penetrated by rising magma batches.","This statistic shows the number of earthquakes from natural disasters in 2014 . In 2014 , the most populated regions in the world , restricting 1.3 million people ."
20230319_111152,statista-small,concadia,5,45031.jpg,Inverted-U Hypothesis graph," The Inverted-U Hypothesis (Yerkes and Dodson, 1908), also known as the Yerkes-Dodson law (Yerkes 1908) hypothesizes that as somatic and cognitive anxiety (the arousal) increase, performance will increase until a certain point. Once the arousal has increased past this point, performance will decrease.","This statistic shows the development of the United States , as of December 2 , 2020 . The value of this is expected to be a very important indicator of the First World War , and a further scenario ."
20230319_111152,statista-small,concadia,5,45259.jpg,"Graph with ""Margin"" on the y-axis and ""Stage"" on the x-axis. The x-axis goes from 1 to 21, and the graph starts at stage 1 at 0:00, rises to above 20:00 but returns to 0:00 at stage 13."," As the Italian team had not entered the Tours de France of 1939 and 1947, it was the first Tour de France for Bartali since his victory ten years before in 1938. His results in the Giro d'Italia had not been well, and it was not thought that Bartali could compete for the win.",This statistic shows the number of people who have won the most affected by the coronavirus ( COVID-19 ) in France and September of the first half of the first half of the first half of the first half of the first half of the first half of the release .
20230319_111152,statista-small,concadia,5,45541.jpg,Line graph showing the rapidly growing annual shark harvest," According to Giam Choo Hoo  the longest serving member of The Convention on International Trade in Endangered Species of Wild Fauna and Flora Animals Committee, and a representative of the shark fin industry in Singapore  ""The perception that it is common practice to kill sharks for only their fins  and to cut them off whilst the sharks are still alive  is wrong.... The vast majority of fins in the market are taken from sharks after their death.""","This statistic shows the total number of people caused by the coronavirus ( COVID-19 ) crisis in the United Kingdom ( UK ) in October 2020 . As of December 31 , 2020 , the United States gauging the world 's largest natural gas production ."
20230319_111152,statista-small,concadia,5,48263.jpg,Bar graph indicating the motorway traffic volume," Traffic is regularly counted and reported by Autocesta ZagrebMacelj, the operator of the motorway, and is published by Hrvatske Ceste. As the motorway traffic volume is measured through an analysis of toll ticket sales, the southernmost section of the motorway, Jankomir - Zaprei, is not included in this report, as it is not tolled. However, since the section is a part of Zagreb bypass, it is considered to carry heavier traffic than any other section of the A2 motorway. In 2006, it carried more than 22,000 vehicles per day, and its traffic volume grew considerably since the completion of the motorway in 2007.","This statistic shows the results of a survey carried out in the United Kingdom ( UK ) from 2015 to 2019 . In 2019 , the European Union had a total of 4.3 million people ."
20230319_111152,statista-small,concadia,5,48272.jpg,Bar graph indicating the motorway traffic volume," Traffic is regularly counted and reported by Hrvatske autoceste, operator of the motorway, and results are published by Hrvatske ceste. The largest annual average daily traffic (AADT) volume is often recorded in the Sveta HelenaKomin section, although all sections between Sveta Helena and Varadin display similar AADT. AADT data for sections north of Varadin show considerable drops in traffic volume. As the motorway traffic volume is measured through analysis of toll ticket sales, the southernmost section of the motorway, Ivanja RekaSveta Helena, is not included in the report. However, since the section is a part of the Zagreb bypass, it carries significantly heavier traffic than any other sections of the A4 motorwayin 2004, traffic volume along the toll-free section of the A4 motorway was approximately 24,000vehicles per day (AADT) between the Kraljeveki Novaki and Sveta Helena interchanges and nearly 41,000vehicles per day between the Kraljeveki Novaki and Ivanja Reka interchanges. Traffic volume measured on the Ivanja RekaIvani Grad section of the A3 motorway increased by 30%, hinting at a similar increase in traffic volume on the A4 route south of Sveta Helena.","This statistic shows the total number of passengers on the road network of the National Hockey League of the National Hockey League from 2006 to 2019 . In 2019 , the total of passenger traffic amounted to 1.3 million people ."
20230319_111152,statista-small,concadia,5,48289.jpg,Bar graph indicating the motorway traffic volume," Traffic is regularly counted and reported by Hrvatske autoceste, the operator of the motorway, and is published by Hrvatske ceste. Variations between AADT and average summer daily traffic (ASDT) traffic volumes are attributed to the fact that the motorway carries substantial tourist traffic to the Adriatic Sea resorts during the summer. On average, the A5 motorway carries 14% more ASDT than AADT. The largest increase, 15%, of ASDT relative to AADT is observed on the akovoSredanci section.","This statistic shows the results of a survey carried out in the United Kingdom ( UK ) , according to a survey carried out in November 2019 . In the same period of consideration , the average number of passengers on the road traffic . For further information about the coronavirus"
20230319_111152,statista-small,concadia,5,48298.jpg,Bar graph of 2009 A6 traffic volume counting data.," Traffic is regularly counted by means of a traffic census at toll stations and reported by Autocesta RijekaZagreb, the operator of the motorway, and published by Hrvatske ceste. The reported traffic volume exhibits no significant variations as the motorway chainage increases, and as it passes by various major destinations and the interchanges that serve them, except at the Vrata interchange, where traffic to and from Krk Island, Crikvenica, and Novi Vinodolski flows. The greatest volume of traffic is registered between Delnice and Vrata interchangeswith a 12,600-vehicle annual average daily traffic (AADT), and a 21,150-vehicle average summer daily traffic (ASDT) figure. Sections south of Kikovica interchange  likely carry substantial traffic volume as they serve Rijeka commuter traffic as well as the volume registered between the Otrovica and Kikovica interchanges. However, no traffic volume figures are published for those sections, since motorway traffic is counted by means of toll ticket sales analyses, and the sections south of Kikovica interchange are not tolled.","This statistic shows the results of a survey carried out in the United Kingdom ( UK ) from April 2014 to November 2019 . In 2019 , the majority of the respondents stated that the same period was the most popular ."
20230319_111152,statista-small,concadia,5,48456.jpg,Bar graph indicating the motorway traffic volume," Traffic is regularly counted and reported by BINA Istra, operator of the motorway, and results are published by Hrvatske ceste. In 2015 the largest annual average daily traffic (AADT) volume was recorded in the BujeNova Vas section.","This statistic shows the total number of passengers on the road network in the United Kingdom ( UK ) from 2015 to 2015 . It shows that the total number of road transport infrastructure was recorded in 2011 , with a total of 4.6 percent ."
20230319_111152,statista-small,concadia,5,50087.jpg,"A line graph of years from 1791 to 1888 with three subjects, the first in blue representing the Academy and College rises up from 69 in 1791 to 333 at its peak in 1857 followed by sudden drop and leveling around 200. The second, in red, represents the Medical School and begins in 1851 quickly peaking at 127 and then falling again while the third, in yellow, represents the law school which begins in 1871 and steadily rises to 168."," From its beginning, Georgetown was not intended to be exclusively Catholic, and over its first ten years, nearly one-fifth of students were Protestant. A fifth of students were also from the Caribbean. By 1830, Jewish students were known to be attending. European immigrants and Napoleonic War refugees also made up significant parts of the early student body. School rules were harshly enforced. Leonard Neale, a strict moralist, regulated students' movements such that founder John Carrol accused him of running Georgetown ""on the principles of a convent."" There were three student organized rebellions against the Georgetown administration in the antebellum period. The most notable of these occurred in January 1850, against the administration of James A. Ryder over the school food. Students damaged the dormitories and took charge of a local hotel.","This statistic shows the number of veterans from the United States from May 2017 to September 2020 . In May 2020 , the United States had the highest number of college students , a decrease of roughly 35 percent ."
20230319_111152,statista-small,concadia,5,52040.jpg,Bar graph," The average bid in reverse auctions in April 2017 is 3.15 (4.4US) per kWh, compared with 12.16 (17US) per kWh in 2010, which is around 73% drop over the time window. The current prices of solar PV electricity is around 18% lower than the average price of electricity generated by coal-fired plants. By the end of 2018, competitive reverse auctions, falling panel and component prices, the introduction of solar parks, lower borrowing costs and large power companies have contributed to the fall in prices. The cost of solar PV power in India, China, Brazil and 55 other emerging markets fell to about one-third of its 2010 price, making solar the cheapest form of renewable energy and cheaper than power generated from fossil fuels such as coal and gas.","As of April 2020 , the average price paid for a little less than less than 5 thousand British pounds ."
20230319_111152,statista-small,concadia,5,52638.jpg,Manhattan plot of a GWAS," When applied to human data, GWA studies compare the DNA of participants having varying phenotypes for a particular trait or disease. These participants may be people with a disease (cases) and similar people without the disease (controls), or they may be people with different phenotypes for a particular trait, for example blood pressure. This approach is known as phenotype-first, in which the participants are classified first by their clinical manifestation(s), as opposed to genotype-first. Each person gives a sample of DNA, from which millions of genetic variants are read using SNP arrays. If one type of the variant (one allele) is more frequent in people with the disease, the variant is said to be associated with the disease. The associated SNPs are then considered to mark a region of the human genome that may influence the risk of disease.","This statistic shows the results of a survey among individuals in the United Kingdom ( UK ) in 2012 , by age group . As of the survey period , it was found that 29 percent of the respondents aged 15 to 29 years stated that they had been tested for"
20230319_111152,statista-small,concadia,5,52761.jpg,Line chart showing the gradual fall (illustrated by a red line) from a maximum of $90 to evenutally less than a dollar.," On November 28, 2001, Enron's two worst possible outcomes came true. Credit rating agencies all reduced Enron's credit rating to junk status, and Dynegy's board tore up the merger agreement on Watson's advice. Watson later said, ""At the end, you couldn't give it [Enron] to me."":403 Although they had seemingly ironed out a number of outstanding issues at a meeting in New York over the previous weekend, ultimately Dynegy's concerns about Enron's liquidity and dwindling business proved insurmountable. The company had very little cash with which to operate, let alone satisfy enormous debts. Its stock price fell to $0.61 at the end of the day's trading. One editorial observer wrote that ""Enron is now shorthand for the perfect financial storm.""","As of November 2 , 2020 , the Walt Disney Company 's net income amounted to approximately 1.15 billion euros ."
20230319_111152,statista-small,concadia,5,53265.jpg,"A graph of NYMEX light-sweet crude oil price changes from 1996 to 2009 (not adjusted for inflation). In 1996, the price was about US$20 per barrel. Since then, the prices saw a sharp rise, peaking at over $140 per barrel in 2008. It dropped to about $70 per barrel in mid 2009."," The amount of economically recoverable oil shale is unknown.  The various attempts to develop oil shale deposits have succeeded only when the cost of shale-oil production in a given region comes in below the price of crude oil or its other substitutes.According to a survey conducted by the RAND Corporation, the cost of producing a barrel of shale oil at a hypothetical surface retorting complex in the United States (comprising a mine, retorting plant, upgrading plant, supporting utilities, and spent shale reclamation), would range between US$7095 ($440600/m3), adjusted to 2005 values.  Assuming a gradual increase in output after the start of commercial production, the analysis projects a gradual reduction in processing costs to $3040 per barrel ($190250/m3) after achieving the milestone of 1 billion barrels (16010^6m3). Royal Dutch Shell has announced that its Shell ICP technology would realize a profit when crude oil prices are higher than $30per barrel ($190/m3), while some technologies at full-scale production assert profitability at oil prices even lower than $20per barrel ($130/m3).","This statistic shows the development of the United States of natural gas production in selected countries . In that year , the United States had a net income of 2.6 billion U.S. dollars ."
20230319_111152,statista-small,concadia,5,53274.jpg,"A graph of NYMEX light-sweet crude oil price changes from 1996 to 2009 (not adjusted for inflation). In 1996, the price was about $20 per barrel. Since then, the prices saw a sharp rise, peaking at over $140 per barrel in 2008. It dropped to about $70 per barrel in mid 2009."," Main article: Oil shale economics The dominant question for shale oil production is under what conditions shale oil is economically viable.  According to the United States Department of Energy, the capital costs of a 100,000 barrels per day (16,000m3/d) ex-situ processing complex are $310billion.  The various attempts to develop oil shale deposits have succeeded only when the shale-oil production cost in a given region is lower than the price of petroleum or its other substitutes. According to a survey conducted by the RAND Corporation, the cost of producing shale oil at a hypothetical surface retorting complex in the United States (comprising a mine, retorting plant, upgrading plant, supporting utilities, and spent oil shale reclamation), would be in a range of $7095 per barrel ($440600/m3), adjusted to 2005 values.  Assuming a gradual increase in output after the start of commercial production, the analysis projects a gradual reduction in processing costs to $3040 per barrel ($190250/m3) after achieving the milestone of 1 billion barrels (16010^6m3). The United States Department of Energy estimates that the ex-situ processing would be economic at sustained average world oil prices above $54 per barrel and in-situ processing would be economic at prices above $35 per barrel.  These estimates assume a return rate of 15%. Royal Dutch Shell announced in 2006 that its Shell ICP technology would realize a profit when crude oil prices are higher than $30per barrel ($190/m3), while some technologies at full-scale production assert profitability at oil prices even lower than $20per barrel ($130/m3).","In 2019 , the United States had a net income of 2.6 billion U.S. dollars per day . As of the end of the end of the end of the end of the end of the fiscal year of 2019 , the average amount of natural gas price for a oil"
20230319_111152,statista-small,concadia,5,55164.jpg,"The graph shows highest, average and lowest attendances. Highest rises from around 3,000 to a peak of over 30,000 in 190405; average rises from around 1,000 to a peak around 15,000 also in 190405. Each has a lower peak three seasons earlier."," The first game at Muntz Street, a friendly match against Saltley College, was played on 11 September 1877. Small Heath Alliance won 50, in front of ""a handful"" of spectators who contributed gate receipts of 6s8d. This marked the start of a run of 22 games unbeaten at the new ground. The playing surface was notorious for its poor quality  bumpy and stony  and was referred to locally as the ""celery trenches"". The first meeting between Small Heath and Aston Villa  who went on to become the club's major rivals  took place in 1879; it resulted in a 10 home win, after which the Villa players described the pitch as ""only suitable for pot-holing"". In 1883, Wednesbury Old Athletic paid Small Heath 5 to switch the venue of a Walsall Cup tie away from Muntz Street; the club took the money, won the match and went on to win the competition, their first ever silverware. Nine years later, The Wednesday offered 200 to switch venues in a second-round FA Cup tie; the money was accepted, but without the success.","This statistic shows the results of a survey of British British pounds ( GBP ) in the United Kingdom ( UK ) from September 2012 to September 30 , 2020 . As of January 6 , 2020 , the cost of 1.2 thousand British pounds ."
20230319_111152,statista-small,concadia,5,60035.jpg,Total US coal production graph," Coal mining in the United States is an industry in transition.  Production in 2017 was down 33% from the peak production of 1,162.7million short tons (1,055million metric tons) in 2006. Employment of 50,000 coal miners is down from a peak of 883,000 in 1923. Generation of electricity is the largest user of coal, being used to produce 50% of electric power in 2005 and 27% in 2018.  The U.S. is a net exporter of coal. U.S. coal exports, for which Europe is the largest customer, peaked in 2012.  In 2015, the U.S. exported 7.0 percent of mined coal.","This statistic shows the number of gas production in Canada in the United States from 2006 to 2017 . In 2017 , the United States amounted to approximately 1.15 million metric tons ."
20230319_111152,statista-small,concadia,5,60302.jpg,"A chart displaying the NASDAQ Composite Index, including a peak in 2000 that explains the Dot-com bubble phenomenon."," In 1989, in the middle of the World Series match between two Bay Area baseball teams, the Loma Prieta earthquake struck and caused widespread infrastructural damage, including the failure of the Bay Bridge, a major link between San Francisco and Oakland. Even so, the Bay Area's technology industry continued to expand and growth in Silicon Valley accelerated that the United States Census confirmed that year that San Jose had overtaken San Francisco in terms of population. The commercialization of the Internet in the middle of the decade rapidly created a speculative bubble in the high-tech economy known as the dot-com bubble. This bubble began collapsing in the early 2000s and the industry continued contracting for the next few years, nearly wiping out the market. Companies like Amazon.com and Google managed to weather the crash however, and following the industry's return to normalcy, their market value increased significantly.","This statistic shows the number of people from the United States from 2001 to 2011 . In the academic year , it was found that 50 percent of the total population of the United States were very important ."
20230319_111152,statista-small,concadia,5,60352.jpg,"A graph showing the changes in population in Wentworth between, 1801-2011. With noticeable decreases between 1921-1951.","  Occupations by gender in Wentworth 1881  Wentworth House  Looking west towards the church Wentworth is a small village near Ely in Cambridgeshire, England.  It is in the Isle of Ely, adjacent to Grunty Fen, Wentworth lies  south of the A142 between Witchford and Sutton, approximately 5 miles west of Ely. The village is centred on St. Peters Church and a number of Listed Buildings at the junction of Main Street and Church Road. Residents travel to nearby settlements, including Ely for many goods and services. In 2015, there was  no public transport serving the village. However, as of 2017, there is  a limited bus service and the nearest railway serving the village is in Ely. In the 1870s, Wentworth, Cambridgeshire was described as: ",In the United Kingdom ( UK ) in the United Kingdom ( UK ) in the United Kingdom ( UK ) in the United Kingdom ( UK ) in Great Britain ( UK ) in the United Kingdom .
20230319_111152,statista-small,concadia,5,60499.jpg,Graph of New Zealand electricity generation capacity by year. Data from NZ Electricity Authority Market Information website wholesale dataset for generation Nov 2017. Minor amendments to data for graphing purposes., This is a list of power stations in New Zealand.  The list is not exhaustive - only power stations over 0.5MW and significant power stations below 0.5MW are listed.,"This statistic shows the number of electric domestic product ( MFIs ) in South Africa as of May 2019 . As of the measured period , it was found that the country with the highest share of the total population of the country ."
